PLAYER,TEAM,GP,MIN,STL,BLK,PF,STL_per36,BLK_per36,PF_per36,Hustle_per36,Discipline_Hustle_Index
Royce O'Neale,PHX,75,1837,67,34,151,1.3130103429504627,0.6663037561241154,2.959172563962983,1.9793140990745781,0.6688741721854304
Patty Mills,LAC,29,321,13,3,24,1.4579439252336448,0.3364485981308411,2.691588785046729,1.794392523364486,0.6666666666666667
Jaden Springer,UTA,43,365,24,4,42,2.3671232876712325,0.39452054794520547,4.142465753424657,2.761643835616438,0.6666666666666666
Zach Edey,MEM,66,1416,36,85,182,0.9152542372881356,2.1610169491525424,4.627118644067797,3.076271186440678,0.6648351648351649
Brandon Miller,CHA,27,924,29,20,74,1.12987012987013,0.7792207792207791,2.883116883116883,1.9090909090909092,0.6621621621621622
Paolo Banchero,ORL,46,1582,36,28,97,0.8192161820480405,0.6371681415929203,2.2073324905183314,1.4563843236409608,0.6597938144329897
Desmond Bane,ORL,69,2205,80,28,164,1.306122448979592,0.45714285714285713,2.6775510204081634,1.763265306122449,0.6585365853658537
Jonathan Kuminga,GSW,47,1144,38,21,90,1.1958041958041958,0.6608391608391608,2.832167832167832,1.8566433566433567,0.6555555555555556
Scotty Pippen Jr.,MEM,79,1683,103,30,203,2.2032085561497325,0.6417112299465241,4.342245989304812,2.8449197860962565,0.6551724137931034
Moritz Wagner,ORL,30,564,24,12,55,1.5319148936170213,0.7659574468085106,3.5106382978723403,2.297872340425532,0.6545454545454547
Jonathan Mogbo,TOR,63,1286,55,34,136,1.5396578538102643,0.9517884914463453,3.807153965785381,2.49144634525661,0.6544117647058824
Richaun Holmes,WAS,31,534,9,23,49,0.6067415730337078,1.550561797752809,3.303370786516854,2.157303370786517,0.6530612244897959
Franz Wagner,ORL,60,2023,75,21,147,1.3346515076618883,0.37370242214532867,2.615916955017301,1.708353929807217,0.6530612244897959
Shaedon Sharpe,POR,72,2252,62,16,120,0.9911190053285969,0.2557726465364121,1.9182948490230904,1.2468916518650088,0.65
Sandro Mamukelashvili,SAS,61,681,22,17,60,1.1629955947136565,0.8986784140969163,3.1718061674008813,2.0616740088105727,0.6499999999999999
Bobby Portis,MIL,49,1244,35,26,94,1.0128617363344052,0.752411575562701,2.720257234726688,1.7652733118971062,0.6489361702127661
Ja Morant,MEM,50,1519,61,12,113,1.445687952600395,0.2843976300197498,2.6780776826859776,1.730085582620145,0.6460176991150443
Jaylin Williams,OKC,47,784,22,29,79,1.010204081632653,1.3316326530612246,3.627551020408163,2.3418367346938775,0.6455696202531646
Jake LaRavia,SAC,66,1349,62,23,132,1.6545589325426242,0.6137879911045219,3.5226093402520386,2.268346923647146,0.6439393939393939
Jalen Smith,CHI,64,962,17,44,95,0.6361746361746362,1.6465696465696467,3.5550935550935554,2.2827442827442828,0.6421052631578947
Devin Carter,SAC,36,396,21,4,39,1.9090909090909092,0.36363636363636365,3.5454545454545454,2.272727272727273,0.6410256410256411
Haywood Highsmith,MIA,74,1818,68,37,164,1.3465346534653464,0.7326732673267327,3.2475247524752477,2.0792079207920793,0.6402439024390244
Gary Payton II,GSW,62,927,52,17,108,2.0194174757281553,0.6601941747572815,4.194174757281553,2.6796116504854366,0.6388888888888888
Isaiah Hartenstein,OKC,57,1590,47,62,171,1.0641509433962264,1.4037735849056603,3.871698113207547,2.4679245283018867,0.6374269005847953
Cade Cunningham,DET,70,2452,71,53,195,1.0424143556280587,0.7781402936378466,2.8629690048939644,1.8205546492659055,0.6358974358974359
Duop Reath,POR,46,469,12,14,41,0.9211087420042644,1.0746268656716418,3.1471215351812365,1.9957356076759063,0.6341463414634148
Lauri Markkanen,UTA,47,1476,33,17,79,0.8048780487804879,0.41463414634146345,1.9268292682926829,1.2195121951219514,0.6329113924050634
Bradley Beal,PHX,53,1702,58,28,136,1.226792009400705,0.5922444183313749,2.8766157461809634,1.8190364277320799,0.6323529411764706
Jalen Pickett,DEN,49,666,19,5,38,1.027027027027027,0.2702702702702703,2.054054054054054,1.2972972972972974,0.6315789473684211
Kessler Edwards,DAL,40,608,19,20,62,1.125,1.1842105263157894,3.6710526315789473,2.3092105263157894,0.6290322580645161
DeMar DeRozan,SAC,77,2768,62,32,150,0.8063583815028902,0.41618497109826585,1.9508670520231215,1.222543352601156,0.6266666666666666
Malik Monk,SAC,65,2054,61,38,158,1.0691333982473223,0.6660175267770204,2.769230769230769,1.7351509250243429,0.6265822784810127
Antonio Reeves,NOP,44,660,21,4,40,1.1454545454545453,0.21818181818181817,2.1818181818181817,1.3636363636363635,0.625
Malik Beasley,DET,82,2283,73,5,125,1.1511169513797634,0.07884362680683311,1.971090670170828,1.2299605781865965,0.624
Jaylen Clark,MIN,40,522,36,2,61,2.4827586206896552,0.13793103448275862,4.206896551724138,2.6206896551724137,0.6229508196721312
Justin Edwards,PHI,44,1155,45,16,98,1.4025974025974026,0.4987012987012987,3.0545454545454547,1.9012987012987013,0.6224489795918366
Nikola Jović,MIA,46,1156,38,13,82,1.1833910034602075,0.4048442906574395,2.5536332179930796,1.588235294117647,0.6219512195121951
Sam Hauser,BOS,71,1541,41,13,87,0.9578195976638546,0.3036988968202466,2.0324464633354964,1.2615184944841011,0.6206896551724138
Deni Avdija,POR,72,2161,71,35,171,1.182785747339195,0.5830633965756594,2.8486811661267932,1.7658491439148545,0.6198830409356726
Bruce Brown,NOP,41,922,34,10,71,1.3275488069414316,0.39045553145336226,2.772234273318872,1.7180043383947938,0.6197183098591549
Tosan Evbuomwan,BKN,28,665,24,10,55,1.299248120300752,0.5413533834586466,2.977443609022556,1.8406015037593986,0.6181818181818183
Keldon Johnson,SAS,77,1838,49,22,115,0.9597388465723612,0.4309031556039173,2.252448313384113,1.3906420021762784,0.6173913043478261
Dean Wade,CLE,59,1253,42,20,101,1.2067039106145252,0.5746209098164405,2.9018355945730248,1.7813248204309657,0.6138613861386139
Gary Trent Jr.,MIL,74,1893,72,4,124,1.3692551505546753,0.07606973058637084,2.358161648177496,1.4453248811410462,0.6129032258064517
Lindy Waters III,DET,52,778,27,11,62,1.2493573264781492,0.5089974293059125,2.8688946015424164,1.7583547557840618,0.6129032258064516
Brandon Clarke,MEM,64,1207,52,36,145,1.5509527754763877,1.0737365368682683,4.324772162386081,2.624689312344656,0.6068965517241379
Andre Drummond,PHI,40,751,39,18,94,1.8695073235685753,0.862849533954727,4.505992010652464,2.7323568575233024,0.6063829787234042
Quenton Jackson,IND,28,381,21,5,43,1.984251968503937,0.47244094488188976,4.062992125984252,2.456692913385827,0.6046511627906977
Svi Mykhailiuk,UTA,38,760,19,7,43,0.9,0.33157894736842103,2.036842105263158,1.231578947368421,0.6046511627906977
Nickeil Alexander-Walker,MIN,82,2073,50,34,139,0.8683068017366137,0.5904486251808971,2.4138929088277856,1.4587554269175107,0.60431654676259
Ziaire Williams,BKN,63,1541,62,28,149,1.4484101232965607,0.6541207008436081,3.4808565866320573,2.102530824140169,0.6040268456375839
Andrew Nembhard,IND,65,1881,79,11,149,1.5119617224880382,0.21052631578947367,2.8516746411483256,1.7224880382775118,0.6040268456375838
Jaxson Hayes,LAL,56,1093,31,51,136,1.0210430009149132,1.6797804208600182,4.479414455626715,2.700823421774931,0.6029411764705882
Malcolm Brogdon,WAS,24,564,13,5,30,0.8297872340425532,0.3191489361702128,1.9148936170212767,1.148936170212766,0.6
Cory Joseph,ORL,50,612,26,4,50,1.5294117647058825,0.23529411764705882,2.9411764705882355,1.7647058823529413,0.6
Jaylen Brown,BOS,63,2158,73,19,154,1.2177942539388322,0.3169601482854495,2.569045412418906,1.5347544022242818,0.5974025974025975
Zaccharie Risacher,ATL,75,1843,52,37,149,1.0157352143244711,0.7227346717308736,2.910472056429734,1.7384698860553447,0.5973154362416108
Tristan Vukcevic,WAS,35,513,11,23,57,0.7719298245614035,1.6140350877192982,4.0,2.3859649122807016,0.5964912280701754
Dorian Finney-Smith,LAL,63,1819,58,23,136,1.147883452446399,0.45519516217702033,2.691588785046729,1.6030786146234193,0.5955882352941176
Karlo Matković,NOP,42,791,22,41,106,1.0012642225031605,1.865992414664981,4.824273072060683,2.8672566371681416,0.5943396226415094
Pascal Siakam,IND,78,2548,70,42,189,0.989010989010989,0.5934065934065934,2.67032967032967,1.5824175824175826,0.5925925925925927
Vít Krejčí,ATL,57,1153,36,26,105,1.124024284475282,0.8117953165654813,3.2784041630529055,1.9358196010407633,0.5904761904761905
Torrey Craig,BOS,26,314,8,12,34,0.9171974522292994,1.375796178343949,3.8980891719745223,2.2929936305732483,0.5882352941176471
Kyshawn George,WAS,68,1802,68,50,201,1.3584905660377358,0.9988901220865705,4.0155382907880135,2.357380688124306,0.5870646766169153
Stephon Castle,SAS,81,2162,74,22,164,1.2321924144310823,0.36632747456059206,2.730804810360777,1.5985198889916743,0.5853658536585366
Jeremiah Robinson-Earl,NOP,66,1239,39,7,79,1.1331719128329298,0.2033898305084746,2.2953995157384988,1.3365617433414045,0.5822784810126583
Jaden Ivey,DET,30,898,28,11,67,1.1224944320712695,0.44097995545657015,2.6859688195991094,1.5634743875278396,0.5820895522388059
DeAndre Jordan,DEN,56,691,16,27,74,0.833574529667149,1.4066570188133138,3.8552821997105644,2.240231548480463,0.581081081081081
Ayo Dosunmu,CHI,46,1394,43,18,105,1.1104734576757531,0.4648493543758967,2.7116212338593972,1.5753228120516498,0.580952380952381
Zach LaVine,SAC,74,2603,58,12,121,0.8021513638109873,0.1659623511333077,1.6734537072608529,0.968113714944295,0.5785123966942148
Seth Curry,CHA,68,1062,27,7,59,0.9152542372881356,0.23728813559322035,2.0,1.152542372881356,0.576271186440678
Khris Middleton,WAS,37,843,35,8,75,1.494661921708185,0.3416370106761566,3.2028469750889683,1.8362989323843415,0.5733333333333333
Ben Simmons,LAC,51,1120,38,23,107,1.2214285714285713,0.7392857142857143,3.439285714285714,1.9607142857142856,0.5700934579439253
Jalen Duren,DET,78,2034,54,89,251,0.9557522123893805,1.5752212389380529,4.442477876106195,2.5309734513274336,0.5697211155378485
Marcus Sasser,DET,57,811,37,4,72,1.6424167694204685,0.17755856966707767,3.196054254007398,1.8199753390875462,0.5694444444444445
Jusuf Nurkić,CHA,51,1063,40,34,130,1.3546566321730948,1.1514581373471309,4.402634054562559,2.5061147695202255,0.5692307692307692
Rob Dillingham,MIN,49,516,20,1,37,1.3953488372093024,0.06976744186046512,2.5813953488372094,1.4651162790697674,0.5675675675675675
Luguentz Dort,OKC,71,2073,79,39,208,1.3719247467438493,0.6772793053545586,3.6121562952243127,2.049204052098408,0.5673076923076922
Jared Butler,PHI,60,1044,42,13,97,1.4482758620689655,0.44827586206896547,3.344827586206897,1.896551724137931,0.5670103092783505
GG Jackson,MEM,29,459,12,5,30,0.9411764705882353,0.3921568627450981,2.3529411764705883,1.3333333333333335,0.5666666666666668
Neemias Queta,BOS,62,863,18,42,106,0.7508690614136733,1.7520278099652375,4.421784472769409,2.502896871378911,0.5660377358490567
CJ McCollum,NOP,56,1832,46,24,124,0.9039301310043668,0.47161572052401746,2.4366812227074237,1.3755458515283843,0.564516129032258
Jordan Poole,WAS,68,2001,86,27,201,1.5472263868065965,0.4857571214392804,3.616191904047976,2.032983508245877,0.5621890547263682
Michael Porter Jr.,DEN,77,2593,50,38,157,0.6941766293868107,0.5275742383339761,2.1797146162745853,1.221750867720787,0.5605095541401275
Micah Potter,UTA,38,705,14,14,50,0.7148936170212766,0.7148936170212766,2.5531914893617023,1.4297872340425533,0.5599999999999999
Reggie Jackson,PHI,31,384,16,3,34,1.5,0.28125,3.1875,1.78125,0.5588235294117647
Oso Ighodaro,PHX,61,1046,28,29,102,0.9636711281070747,0.9980879541108987,3.5105162523900573,1.9617590822179733,0.5588235294117647
Tyrese Martin,BKN,60,1315,34,9,77,0.9307984790874525,0.24638783269961978,2.1079847908745246,1.1771863117870722,0.5584415584415584
Ja'Kobe Walter,TOR,52,1103,43,10,95,1.403445149592022,0.3263825929283771,3.100634632819583,1.7298277425203992,0.5578947368421053
Lonnie Walker IV,PHI,20,477,10,5,27,0.7547169811320755,0.37735849056603776,2.0377358490566038,1.1320754716981134,0.5555555555555557
Anfernee Simons,POR,70,2292,60,5,117,0.9424083769633508,0.07853403141361257,1.837696335078534,1.0209424083769634,0.5555555555555556
Coby White,CHI,74,2450,69,16,154,1.013877551020408,0.23510204081632655,2.262857142857143,1.2489795918367346,0.5519480519480519
Maxwell Lewis,BKN,28,328,9,7,29,0.9878048780487805,0.7682926829268293,3.1829268292682924,1.7560975609756098,0.5517241379310346
Taurean Prince,MIL,80,2166,76,15,165,1.263157894736842,0.24930747922437674,2.742382271468144,1.5124653739612188,0.5515151515151515
Isaiah Collier,UTA,71,1839,66,16,149,1.292006525285481,0.3132137030995106,2.9168026101141926,1.6052202283849917,0.5503355704697985
Jeremy Sochan,SAS,54,1364,45,27,131,1.1876832844574778,0.7126099706744868,3.4574780058651027,1.9002932551319647,0.5496183206106869
Christian Koloko,LAL,37,342,8,16,44,0.8421052631578947,1.6842105263157894,4.631578947368421,2.526315789473684,0.5454545454545454
Daniel Theis,NOP,38,621,18,20,70,1.0434782608695652,1.1594202898550723,4.057971014492754,2.2028985507246377,0.5428571428571428
Tristan da Silva,ORL,74,1629,33,18,94,0.7292817679558011,0.39779005524861877,2.0773480662983426,1.12707182320442,0.5425531914893617
Talen Horton-Tucker,CHI,58,724,21,11,59,1.0441988950276242,0.5469613259668508,2.9337016574585637,1.591160220994475,0.5423728813559322
Rayan Rupert,POR,52,460,16,4,37,1.2521739130434784,0.3130434782608696,2.895652173913043,1.565217391304348,0.5405405405405406
Sam Merrill,CLE,71,1401,53,14,124,1.3618843683083512,0.35974304068522484,3.1862955032119915,1.7216274089935761,0.5403225806451614
Josh Green,CHA,68,1888,74,15,165,1.4110169491525424,0.2860169491525424,3.1461864406779663,1.6970338983050848,0.5393939393939394
Kevon Looney,GSW,76,1142,46,37,154,1.4500875656742558,1.1663747810858143,4.854640980735552,2.61646234676007,0.5389610389610389
Julian Phillips,CHI,79,1123,38,20,108,1.2181656277827249,0.6411398040961709,3.462154942119323,1.8593054318788957,0.5370370370370371
Jabari Smith Jr.,HOU,57,1716,25,41,123,0.5244755244755245,0.8601398601398601,2.5804195804195804,1.3846153846153846,0.5365853658536586
Keon Johnson,BKN,79,1925,82,30,209,1.5335064935064935,0.561038961038961,3.9085714285714284,2.0945454545454547,0.5358851674641149
Alex Len,LAL,46,380,9,21,56,0.8526315789473684,1.9894736842105263,5.3052631578947365,2.8421052631578947,0.5357142857142857
Dominick Barlow,ATL,35,375,9,16,47,0.864,1.536,4.512,2.4,0.5319148936170213
Dwight Powell,DAL,55,551,18,21,75,1.176043557168784,1.3720508166969145,4.900181488203266,2.5480943738656983,0.52
Mason Plumlee,PHX,74,1300,33,47,154,0.9138461538461539,1.3015384615384615,4.264615384615385,2.2153846153846155,0.5194805194805194
Ryan Dunn,PHX,74,1410,44,40,162,1.123404255319149,1.0212765957446808,4.136170212765958,2.1446808510638298,0.5185185185185185
Dalen Terry,CHI,73,987,44,15,114,1.6048632218844983,0.547112462006079,4.1580547112462005,2.1519756838905773,0.5175438596491228
DaQuan Jeffries,CHA,47,1071,26,25,99,0.8739495798319328,0.8403361344537815,3.327731092436975,1.7142857142857144,0.5151515151515151
Tidjane Salaün,CHA,60,1244,29,14,84,0.8392282958199356,0.40514469453376206,2.4308681672025725,1.2443729903536977,0.5119047619047619
Cole Anthony,MEM,67,1234,45,32,151,1.3128038897893028,0.9335494327390599,4.405186385737439,2.2463533225283627,0.509933774834437
Garrison Mathews,ATL,47,830,26,15,81,1.1277108433734941,0.6506024096385542,3.513253012048193,1.7783132530120485,0.5061728395061729
Isaiah Joe,OKC,74,1604,48,9,113,1.0773067331670823,0.20199501246882792,2.536159600997506,1.2793017456359101,0.504424778761062
Guerschon Yabusele,PHI,70,1895,58,24,164,1.1018469656992085,0.45593667546174144,3.1155672823218996,1.5577836411609498,0.5
Taj Gibson,CHA,37,409,9,18,54,0.7921760391198044,1.5843520782396088,4.7530562347188265,2.3765281173594133,0.5
Isaac Jones,SAC,40,304,5,10,30,0.5921052631578947,1.1842105263157894,3.5526315789473686,1.776315789473684,0.49999999999999994
Cameron Payne,NYK,72,1090,39,16,111,1.288073394495413,0.5284403669724771,3.66605504587156,1.8165137614678901,0.4954954954954955
Keyonte George,UTA,67,2108,46,9,111,0.7855787476280834,0.1537001897533207,1.8956356736242885,0.9392789373814041,0.49549549549549543
Jalen Brunson,NYK,65,2301,60,8,138,0.9387222946544981,0.12516297262059975,2.1590612777053457,1.0638852672750978,0.49275362318840576
Nick Richards,PHX,57,1256,14,55,141,0.40127388535031844,1.5764331210191083,4.04140127388535,1.9777070063694266,0.48936170212765956
Brice Sensabaugh,UTA,71,1432,46,8,111,1.1564245810055866,0.2011173184357542,2.7905027932960893,1.3575418994413408,0.4864864864864865
Karl-Anthony Towns,NYK,72,2517,71,50,249,1.0154946364719906,0.7151370679380215,3.561382598331347,1.730631704410012,0.48594377510040154
Terance Mann,ATL,67,1414,47,15,128,1.1966053748231966,0.3818953323903819,3.258840169731259,1.5785007072135786,0.484375
Gradey Dick,TOR,54,1587,48,10,120,1.0888468809073724,0.22684310018903592,2.7221172022684312,1.3156899810964082,0.4833333333333333
Kenrich Williams,OKC,69,1132,43,10,110,1.3674911660777385,0.3180212014134276,3.498233215547703,1.685512367491166,0.4818181818181818
Landry Shamet,NYK,50,762,23,2,52,1.0866141732283465,0.09448818897637795,2.456692913385827,1.1811023622047245,0.4807692307692308
Davion Mitchell,MIA,74,2027,72,16,185,1.2787370498273312,0.284163788850518,3.2856438085841146,1.5629008386778491,0.4756756756756757
Jock Landale,HOU,42,500,13,10,49,0.9359999999999999,0.72,3.528,1.656,0.4693877551020408
Tim Hardaway Jr.,DET,77,2153,38,7,96,0.6353924756154203,0.11704598235020902,1.6052020436600094,0.7524384579656294,0.46874999999999994
Aaron Holiday,HOU,62,792,19,11,64,0.8636363636363635,0.5,2.909090909090909,1.3636363636363635,0.46874999999999994
Ronald Holland II,DET,81,1266,49,17,141,1.3933649289099526,0.4834123222748815,4.009478672985782,1.876777251184834,0.4680851063829786
Wendell Carter Jr.,ORL,68,1758,52,41,199,1.0648464163822526,0.8395904436860068,4.075085324232082,1.9044368600682593,0.46733668341708545
Kyle Kuzma,MIL,65,1936,36,19,119,0.6694214876033058,0.35330578512396693,2.212809917355372,1.0227272727272727,0.4621848739495798
Isaac Okoro,CLE,55,1053,32,16,104,1.0940170940170941,0.5470085470085471,3.5555555555555554,1.6410256410256412,0.4615384615384616
RJ Barrett,TOR,58,1869,46,17,137,0.8860353130016051,0.3274478330658106,2.63884430176565,1.2134831460674156,0.4598540145985401
Jonas Valančiūnas,SAC,81,1524,37,46,181,0.8740157480314961,1.0866141732283465,4.275590551181103,1.9606299212598426,0.4585635359116022
Aaron Nesmith,IND,45,1122,35,17,114,1.1229946524064172,0.5454545454545454,3.657754010695187,1.6684491978609626,0.456140350877193
Simone Fontecchio,DET,75,1237,31,12,95,0.9021827000808408,0.349232012934519,2.764753435731609,1.2514147130153597,0.4526315789473684
Caleb Houstan,ORL,58,788,22,6,62,1.0050761421319798,0.27411167512690354,2.83248730964467,1.2791878172588833,0.4516129032258065
Aaron Gordon,DEN,51,1447,23,14,82,0.572218382861092,0.34830684174153426,2.040082930200415,0.9205252246026262,0.45121951219512196
Malaki Branham,SAS,47,427,11,2,29,0.927400468384075,0.1686182669789227,2.4449648711943794,1.0960187353629978,0.4482758620689655
Jabari Walker,POR,60,749,33,6,87,1.5861148197596795,0.2883845126835781,4.181575433911883,1.8744993324432575,0.4482758620689654
Scoot Henderson,POR,66,1759,68,13,181,1.3916998294485503,0.26606026151222284,3.704377487208641,1.6577600909607733,0.4475138121546962
Jericho Sims,MIL,53,631,10,19,65,0.5705229793977813,1.0839936608557845,3.7083993660855783,1.6545166402535658,0.4461538461538462
Terrence Shannon Jr.,MIN,32,339,7,5,27,0.7433628318584071,0.5309734513274336,2.8672566371681416,1.2743362831858407,0.4444444444444444
Pat Connaughton,MIL,41,603,9,11,45,0.5373134328358209,0.6567164179104478,2.6865671641791042,1.1940298507462686,0.4444444444444444
Immanuel Quickley,TOR,33,918,23,4,61,0.9019607843137255,0.15686274509803924,2.3921568627450984,1.0588235294117647,0.44262295081967207
Danté Exum,DAL,20,372,12,3,34,1.161290322580645,0.29032258064516125,3.2903225806451615,1.4516129032258063,0.4411764705882352
Zach Collins,CHI,64,977,29,29,132,1.0685772773797337,1.0685772773797337,4.86386898669396,2.1371545547594675,0.4393939393939394
Bennedict Mathurin,IND,72,2149,47,24,162,0.7873429502093997,0.40204746393671476,2.713820381572824,1.1893904141461145,0.43827160493827166
Dennis Schröder,DET,75,2105,66,12,180,1.1287410926365795,0.20522565320665084,3.078384798099762,1.3339667458432303,0.43333333333333335
Shake Milton,LAL,57,836,25,4,67,1.076555023923445,0.17224880382775118,2.885167464114833,1.2488038277511961,0.4328358208955223
A.J. Lawson,TOR,26,486,13,6,44,0.9629629629629629,0.4444444444444444,3.2592592592592595,1.4074074074074074,0.43181818181818177
Jamal Shead,TOR,75,1467,58,10,158,1.4233128834355828,0.24539877300613497,3.8773006134969323,1.6687116564417177,0.43037974683544306
Noah Clowney,BKN,46,1042,24,21,105,0.8291746641074856,0.72552783109405,3.6276391554702494,1.5547024952015356,0.4285714285714286
Pelle Larsson,MIA,55,782,32,7,91,1.473145780051151,0.32225063938618925,4.189258312020461,1.7953964194373402,0.42857142857142855
LaMelo Ball,CHA,47,1505,54,13,157,1.2916943521594684,0.3109634551495017,3.7554817275747507,1.6026578073089701,0.4267515923566879
Ajay Mitchell,OKC,36,597,25,4,68,1.5075376884422111,0.24120603015075376,4.100502512562814,1.7487437185929648,0.4264705882352941
Kelly Olynyk,NOP,44,891,33,19,123,1.3333333333333333,0.7676767676767677,4.96969696969697,2.101010101010101,0.42276422764227645
Vince Williams Jr.,MEM,27,499,12,7,45,0.8657314629258517,0.5050100200400802,3.246492985971944,1.370741482965932,0.4222222222222222
Gabe Vincent,LAL,72,1527,51,13,152,1.2023575638506876,0.306483300589391,3.583497053045187,1.5088408644400786,0.42105263157894735
Andre Jackson Jr.,MIL,67,980,34,14,114,1.2489795918367346,0.5142857142857142,4.187755102040816,1.7632653061224488,0.42105263157894735
Devin Booker,PHX,75,2795,67,16,198,0.8629695885509839,0.20608228980322002,2.550268336314848,1.069051878354204,0.4191919191919192
Ben Sheppard,IND,63,1230,38,14,125,1.1121951219512196,0.40975609756097564,3.6585365853658534,1.5219512195121951,0.41600000000000004
Cody Williams,UTA,50,1060,23,16,95,0.781132075471698,0.5433962264150943,3.2264150943396226,1.3245283018867924,0.4105263157894737
Trendon Watford,BKN,44,913,27,12,95,1.0646221248630887,0.47316538882803943,3.7458926615553123,1.537787513691128,0.41052631578947363
Quinten Post,GSW,42,686,16,18,83,0.8396501457725948,0.9446064139941691,4.355685131195336,1.784256559766764,0.40963855421686746
Bogdan Bogdanović,LAC,54,1348,41,11,127,1.0949554896142433,0.2937685459940653,3.391691394658754,1.3887240356083086,0.4094488188976378
Kyle Filipowski,UTA,72,1522,48,22,171,1.1353482260183967,0.5203679369250985,4.044678055190539,1.655716162943495,0.40935672514619875
Corey Kispert,WAS,61,1602,26,14,98,0.5842696629213484,0.3146067415730337,2.202247191011236,0.8988764044943821,0.40816326530612246
De'Andre Hunter,CLE,64,1740,50,13,155,1.0344827586206897,0.2689655172413793,3.206896551724138,1.3034482758620691,0.40645161290322585
Jared McCain,PHI,23,592,15,0,37,0.9121621621621622,0.0,2.25,0.9121621621621622,0.40540540540540543
Jae'Sean Tate,HOU,52,588,26,7,82,1.5918367346938775,0.42857142857142855,5.020408163265306,2.020408163265306,0.40243902439024387
Bub Carrington,WAS,82,2458,54,21,190,0.790886899918633,0.30756712774613504,2.7827502034174123,1.098454027664768,0.39473684210526316
Maxi Kleber,LAL,34,637,9,17,66,0.5086342229199372,0.9607535321821037,3.729984301412873,1.469387755102041,0.393939393939394
Amir Coffey,LAC,72,1748,40,7,120,0.8237986270022883,0.14416475972540047,2.471395881006865,0.9679633867276888,0.39166666666666666
Cam Thomas,BKN,25,781,15,2,44,0.6914212548015364,0.09218950064020487,2.028169014084507,0.7836107554417413,0.38636363636363635
KJ Martin,UTA,43,912,17,22,101,0.6710526315789473,0.8684210526315789,3.986842105263158,1.539473684210526,0.3861386138613861
Gui Santos,GSW,56,762,25,10,91,1.1811023622047243,0.47244094488188976,4.299212598425197,1.6535433070866141,0.3846153846153846
Johnny Juzang,UTA,64,1270,39,8,126,1.105511811023622,0.22677165354330708,3.5716535433070864,1.332283464566929,0.373015873015873
Dillon Jones,OKC,54,552,16,4,54,1.0434782608695652,0.2608695652173913,3.5217391304347827,1.3043478260869565,0.37037037037037035
Collin Sexton,UTA,63,1758,47,6,144,0.962457337883959,0.12286689419795221,2.948805460750853,1.0853242320819112,0.3680555555555555
Anthony Gill,WAS,51,398,9,2,30,0.8140703517587939,0.18090452261306533,2.7135678391959797,0.9949748743718593,0.3666666666666667
Jaden Hardy,DAL,57,907,28,5,90,1.1113561190738699,0.1984564498346196,3.572216097023153,1.3098125689084894,0.36666666666666664
Max Strus,CLE,50,1273,26,12,104,0.7352710133542812,0.3393558523173606,2.941084053417125,1.0746268656716418,0.36538461538461536
Julian Strawther,DEN,65,1384,39,16,151,1.0144508670520231,0.41618497109826585,3.9277456647398843,1.430635838150289,0.3642384105960265
Hunter Tyson,DEN,51,400,10,6,44,0.9,0.54,3.96,1.44,0.36363636363636365
Tristan Thompson,CLE,40,328,2,11,36,0.21951219512195122,1.207317073170732,3.951219512195122,1.426829268292683,0.36111111111111116
Julius Randle,MIN,69,2226,47,16,175,0.7601078167115903,0.2587601078167116,2.830188679245283,1.0188679245283019,0.36000000000000004
Jaylen Wells,MEM,79,2044,44,8,146,0.7749510763209393,0.14090019569471623,2.571428571428571,0.9158512720156555,0.35616438356164387
Jett Howard,ORL,60,701,13,11,68,0.667617689015692,0.5649072753209701,3.492154065620542,1.232524964336662,0.35294117647058826
Colin Castleton,TOR,26,432,8,10,51,0.6666666666666666,0.8333333333333333,4.25,1.5,0.35294117647058826
Trey Jemison III,LAL,38,392,9,15,69,0.826530612244898,1.3775510204081634,6.336734693877551,2.2040816326530615,0.3478260869565218
Dalton Knecht,LAL,78,1494,24,8,93,0.5783132530120482,0.19277108433734938,2.2409638554216866,0.7710843373493975,0.3440860215053763
Duncan Robinson,MIA,74,1786,40,6,135,0.8062709966405375,0.12094064949608062,2.721164613661814,0.9272116461366181,0.34074074074074073
Vasilije Micic,PHX,41,785,15,0,45,0.6878980891719745,0.0,2.0636942675159236,0.6878980891719745,0.3333333333333333
Orlando Robinson,TOR,44,770,17,16,100,0.7948051948051948,0.7480519480519481,4.675324675324675,1.542857142857143,0.33
Domantas Sabonis,SAC,70,2429,48,26,229,0.7114038699053108,0.3853437628653767,3.3939892960065867,1.0967476327706875,0.3231441048034935
Jaylon Tyson,CLE,47,453,13,3,50,1.033112582781457,0.23841059602649006,3.9735099337748343,1.2715231788079469,0.31999999999999995
Dillon Brooks,HOU,75,2388,60,16,242,0.9045226130653267,0.24120603015075376,3.648241206030151,1.1457286432160805,0.3140495867768595
Jeff Green,HOU,32,396,6,4,32,0.5454545454545454,0.36363636363636365,2.909090909090909,0.9090909090909091,0.3125
AJ Johnson,WAS,29,638,12,3,50,0.677115987460815,0.16927899686520376,2.8213166144200628,0.8463949843260188,0.3
Jamison Battle,TOR,59,1042,17,10,92,0.5873320537428023,0.345489443378119,3.1785028790786947,0.9328214971209212,0.2934782608695652
Nick Smith Jr.,CHA,60,1369,17,6,79,0.44704163623082543,0.15777940102264426,2.077428780131483,0.6048210372534697,0.2911392405063291
